employee_id,name,department,role,date,tasks_completed,hours_worked,rating,projects,absences
E1056,Emp_056,Support,Agent,2024-02-14,11,8.4,3.7,1,0
E1057,Emp_057,HR,Recruiter,2024-02-14,5,6.59,3.66,0,0
E1058,Emp_058,Engineering,QA Eng,2024-02-14,7,7.93,4.77,2,0
E1059,Emp_059,HR,HRBP,2024-02-14,5,8.42,4.17,1,0
E1000,Emp_000,Marketing,SEO,2024-02-15,7,8.41,4.39,2,0
E1001,Emp_001,HR,HRBP,2024-02-15,4,7.22,3.48,1,0
E1002,Emp_002,Engineering,Data Eng,2024-02-15,7,8.25,3.12,1,0
E1003,Emp_003,Marketing,Content,2024-02-15,0,0.0,0.0,2,1
E1004,Emp_004,Engineering,QA Eng,2024-02-15,6,7.15,3.34,2,0
E1005,Emp_005,Engineering,Backend Dev,2024-02-15,9,8.81,5.0,1,0
E1006,Emp_006,Marketing,Content,2024-02-15,5,7.26,3.27,1,0
E1007,Emp_007,Marketing,Designer,2024-02-15,5,7.7,4.23,1,0
E1008,Emp_008,Support,Agent,2024-02-15,12,4.61,4.18,1,0
E1009,Emp_009,Finance,Analyst,2024-02-15,5,8.55,4.0,1,0
E1010,Emp_010,Sales,SDR,2024-02-15,7,6.98,3.95,2,0
E1011,Emp_011,Support,Agent,2024-02-15,10,6.53,3.54,1,0
E1012,Emp_012,Sales,Account Manager,2024-02-15,10,8.96,4.24,0,0
E1013,Emp_013,HR,Recruiter,2024-02-15,0,0.0,0.0,0,1
E1014,Emp_014,Finance,Accountant,2024-02-15,9,6.2,3.71,0,0
E1015,Emp_015,Sales,Account Manager,2024-02-15,8,6.95,3.33,1,0
E1016,Emp_016,Engineering,Backend Dev,2024-02-15,9,8.69,4.63,2,0
E1017,Emp_017,Sales,SDR,2024-02-15,8,7.24,3.17,1,0
E1018,Emp_018,Marketing,SEO,2024-02-15,5,6.58,2.86,2,0
E1019,Emp_019,Support,Team Lead,2024-02-15,0,0.0,0.0,2,1
E1020,Emp_020,Engineering,QA Eng,2024-02-15,0,0.0,0.0,2,1
E1021,Emp_021,Engineering,Backend Dev,2024-02-15,7,8.37,3.86,1,0
E1022,Emp_022,Marketing,SEO,2024-02-15,5,8.97,3.27,2,0
E1023,Emp_023,HR,HRBP,2024-02-15,4,9.22,3.24,1,0
E1024,Emp_024,Finance,Analyst,2024-02-15,4,6.71,4.21,0,0
E1025,Emp_025,HR,HRBP,2024-02-15,7,8.55,2.94,1,0
E1026,Emp_026,Sales,SDR,2024-02-15,12,7.47,3.98,0,0
E1027,Emp_027,Sales,Account Manager,2024-02-15,11,7.32,2.28,2,0
E1028,Emp_028,Engineering,Frontend Dev,2024-02-15,8,7.53,4.61,3,0
E1029,Emp_029,HR,HRBP,2024-02-15,5,6.98,3.63,0,0
E1030,Emp_030,Marketing,Content,2024-02-15,5,6.63,3.82,0,0
E1031,Emp_031,HR,HRBP,2024-02-15,8,6.52,3.8,0,0
E1032,Emp_032,HR,Recruiter,2024-02-15,7,7.86,3.34,0,0
E1033,Emp_033,Finance,Accountant,2024-02-15,8,9.94,3.93,0,0
E1034,Emp_034,Finance,Analyst,2024-02-15,4,8.6,4.47,1,0
E1035,Emp_035,Finance,Accountant,2024-02-15,9,7.25,3.41,1,0
E1036,Emp_036,Engineering,Backend Dev,2024-02-15,0,0.0,0.0,1,1
E1037,Emp_037,Finance,Accountant,2024-02-15,3,5.72,4.26,1,0
E1038,Emp_038,Marketing,SEO,2024-02-15,9,6.9,3.17,3,0
E1039,Emp_039,Sales,AE,2024-02-15,7,7.61,3.28,0,0
E1040,Emp_040,Engineering,Data Eng,2024-02-15,9,6.3,4.07,2,0
E1041,Emp_041,Engineering,QA Eng,2024-02-15,6,5.88,4.05,1,0
E1042,Emp_042,Engineering,Backend Dev,2024-02-15,6,8.28,4.01,1,0
E1043,Emp_043,Finance,Accountant,2024-02-15,6,6.52,3.7,0,0
E1044,Emp_044,Finance,Accountant,2024-02-15,7,7.47,4.4,0,0
E1045,Emp_045,HR,HRBP,2024-02-15,6,6.67,3.71,0,0
E1046,Emp_046,Sales,SDR,2024-02-15,9,8.55,2.9,0,0
E1047,Emp_047,Marketing,Content,2024-02-15,7,8.07,3.97,1,0
E1048,Emp_048,Support,Agent,2024-02-15,8,6.15,2.81,1,0
E1049,Emp_049,HR,Recruiter,2024-02-15,0,0.0,0.0,0,1
E1050,Emp_050,Sales,AE,2024-02-15,9,7.69,3.22,0,0
E1051,Emp_051,Finance,Accountant,2024-02-15,5,7.96,3.18,1,0
E1052,Emp_052,HR,Recruiter,2024-02-15,3,8.63,4.41,0,0
E1053,Emp_053,Sales,Account Manager,2024-02-15,10,8.03,4.47,0,0
E1054,Emp_054,Sales,AE,2024-02-15,8,9.96,3.03,1,0
E1055,Emp_055,Engineering,Backend Dev,2024-02-15,9,8.83,5.0,1,0
E1056,Emp_056,Support,Agent,2024-02-15,15,6.18,3.28,1,0
E1057,Emp_057,HR,Recruiter,2024-02-15,3,6.67,3.82,1,0
E1058,Emp_058,Engineering,QA Eng,2024-02-15,4,6.39,4.03,0,0
E1059,Emp_059,HR,HRBP,2024-02-15,5,8.36,4.46,1,0
E1000,Emp_000,Marketing,SEO,2024-02-16,7,8.87,3.62,1,0
E1001,Emp_001,HR,HRBP,2024-02-16,9,6.83,3.93,2,0
E1002,Emp_002,Engineering,Data Eng,2024-02-16,7,8.68,4.41,1,0
E1003,Emp_003,Marketing,Content,2024-02-16,4,7.9,4.46,1,0
E1004,Emp_004,Engineering,QA Eng,2024-02-16,9,9.09,5.0,2,0
E1005,Emp_005,Engineering,Backend Dev,2024-02-16,5,6.75,4.42,2,0
E1006,Emp_006,Marketing,Content,2024-02-16,7,6.4,4.09,2,0
E1007,Emp_007,Marketing,Designer,2024-02-16,7,6.64,4.15,0,0
E1008,Emp_008,Support,Agent,2024-02-16,0,0.0,0.0,2,1
E1009,Emp_009,Finance,Analyst,2024-02-16,5,6.08,3.53,1,0
E1010,Emp_010,Sales,SDR,2024-02-16,8,6.97,3.29,0,0
E1011,Emp_011,Support,Agent,2024-02-16,11,7.61,3.72,0,0
E1012,Emp_012,Sales,Account Manager,2024-02-16,11,7.44,3.89,1,0
E1013,Emp_013,HR,Recruiter,2024-02-16,5,6.87,3.53,0,0
E1014,Emp_014,Finance,Accountant,2024-02-16,7,6.47,3.9,1,0
E1015,Emp_015,Sales,Account Manager,2024-02-16,11,5.02,3.91,1,0
E1016,Emp_016,Engineering,Backend Dev,2024-02-16,6,7.24,3.27,2,0
E1017,Emp_017,Sales,SDR,2024-02-16,9,8.53,3.87,0,0
E1018,Emp_018,Marketing,SEO,2024-02-16,5,9.38,4.29,2,0
E1019,Emp_019,Support,Team Lead,2024-02-16,8,7.73,3.28,0,0
E1020,Emp_020,Engineering,QA Eng,2024-02-16,10,9.16,3.77,2,0
E1021,Emp_021,Engineering,Backend Dev,2024-02-16,6,7.04,4.56,1,0
E1022,Emp_022,Marketing,SEO,2024-02-16,7,7.81,3.75,0,0
E1023,Emp_023,HR,HRBP,2024-02-16,6,9.75,3.5,0,0
E1024,Emp_024,Finance,Analyst,2024-02-16,3,6.22,3.72,1,0
E1025,Emp_025,HR,HRBP,2024-02-16,4,9.34,3.83,1,0
E1026,Emp_026,Sales,SDR,2024-02-16,8,5.61,3.33,1,0
E1027,Emp_027,Sales,Account Manager,2024-02-16,11,9.81,4.5,1,0
E1028,Emp_028,Engineering,Frontend Dev,2024-02-16,6,8.74,4.33,1,0
E1029,Emp_029,HR,HRBP,2024-02-16,9,8.12,4.63,0,0
E1030,Emp_030,Marketing,Content,2024-02-16,5,7.67,3.51,2,0
E1031,Emp_031,HR,HRBP,2024-02-16,6,5.47,3.64,0,0
E1032,Emp_032,HR,Recruiter,2024-02-16,6,7.34,4.11,0,0
E1033,Emp_033,Finance,Accountant,2024-02-16,9,6.48,3.5,1,0
E1034,Emp_034,Finance,Analyst,2024-02-16,2,8.36,4.31,1,0
E1035,Emp_035,Finance,Accountant,2024-02-16,6,4.95,3.37,0,0
E1036,Emp_036,Engineering,Backend Dev,2024-02-16,8,7.77,4.58,2,0
E1037,Emp_037,Finance,Accountant,2024-02-16,7,8.64,3.38,0,0
E1038,Emp_038,Marketing,SEO,2024-02-16,4,7.92,3.26,1,0
E1039,Emp_039,Sales,AE,2024-02-16,3,7.09,4.02,0,0
E1040,Emp_040,Engineering,Data Eng,2024-02-16,6,7.39,3.53,0,0
E1041,Emp_041,Engineering,QA Eng,2024-02-16,8,4.67,3.03,1,0
E1042,Emp_042,Engineering,Backend Dev,2024-02-16,7,7.89,4.31,3,0
E1043,Emp_043,Finance,Accountant,2024-02-16,7,7.18,3.68,1,0
E1044,Emp_044,Finance,Accountant,2024-02-16,6,5.21,4.16,1,0
E1045,Emp_045,HR,HRBP,2024-02-16,9,5.65,3.98,0,0
E1046,Emp_046,Sales,SDR,2024-02-16,11,7.03,3.17,0,0
E1047,Emp_047,Marketing,Content,2024-02-16,7,6.06,3.06,1,0
E1048,Emp_048,Support,Agent,2024-02-16,6,7.36,3.32,0,0
E1049,Emp_049,HR,Recruiter,2024-02-16,8,9.66,2.61,0,0
E1050,Emp_050,Sales,AE,2024-02-16,11,10.76,4.09,0,0
E1051,Emp_051,Finance,Accountant,2024-02-16,6,8.61,4.21,0,0
E1052,Emp_052,HR,Recruiter,2024-02-16,6,8.6,4.16,2,0
E1053,Emp_053,Sales,Account Manager,2024-02-16,9,7.63,3.37,0,0
E1054,Emp_054,Sales,AE,2024-02-16,13,5.22,3.87,1,0
E1055,Emp_055,Engineering,Backend Dev,2024-02-16,6,6.69,4.34,2,0
E1056,Emp_056,Support,Agent,2024-02-16,13,8.65,3.9,1,0
E1057,Emp_057,HR,Recruiter,2024-02-16,3,9.7,3.88,0,0
E1058,Emp_058,Engineering,QA Eng,2024-02-16,8,7.12,3.66,1,0
E1059,Emp_059,HR,HRBP,2024-02-16,3,8.73,3.83,0,0
E1000,Emp_000,Marketing,SEO,2024-02-17,5,5.6,3.43,1,0
E1001,Emp_001,HR,HRBP,2024-02-17,5,7.02,4.08,0,0
E1002,Emp_002,Engineering,Data Eng,2024-02-17,6,5.89,4.65,1,0
E1003,Emp_003,Marketing,Content,2024-02-17,7,5.69,4.18,1,0
E1004,Emp_004,Engineering,QA Eng,2024-02-17,5,6.23,4.24,1,0
E1005,Emp_005,Engineering,Backend Dev,2024-02-17,7,7.14,4.01,0,0
E1006,Emp_006,Marketing,Content,2024-02-17,7,8.11,4.28,2,0
E1007,Emp_007,Marketing,Designer,2024-02-17,5,8.31,4.67,1,0
E1008,Emp_008,Support,Agent,2024-02-17,11,7.34,3.21,0,0
E1009,Emp_009,Finance,Analyst,2024-02-17,4,6.62,3.28,0,0
E1010,Emp_010,Sales,SDR,2024-02-17,10,8.57,4.39,0,0
E1011,Emp_011,Support,Agent,2024-02-17,11,7.55,3.68,0,0
E1012,Emp_012,Sales,Account Manager,2024-02-17,10,8.21,3.4,1,0
E1013,Emp_013,HR,Recruiter,2024-02-17,3,6.58,3.76,0,0
E1014,Emp_014,Finance,Accountant,2024-02-17,8,9.1,4.21,1,0
E1015,Emp_015,Sales,Account Manager,2024-02-17,8,7.26,3.11,1,0
E1016,Emp_016,Engineering,Backend Dev,2024-02-17,7,6.32,5.0,2,0
E1017,Emp_017,Sales,SDR,2024-02-17,8,8.51,3.27,1,0
E1018,Emp_018,Marketing,SEO,2024-02-17,6,8.48,4.19,2,0
E1019,Emp_019,Support,Team Lead,2024-02-17,14,8.57,4.03,0,0
E1020,Emp_020,Engineering,QA Eng,2024-02-17,9,8.12,4.09,2,0
E1021,Emp_021,Engineering,Backend Dev,2024-02-17,10,8.42,4.55,3,0
E1022,Emp_022,Marketing,SEO,2024-02-17,7,7.64,4.37,1,0
E1023,Emp_023,HR,HRBP,2024-02-17,4,7.51,3.91,1,0
E1024,Emp_024,Finance,Analyst,2024-02-17,0,0.0,0.0,1,1
E1025,Emp_025,HR,HRBP,2024-02-17,0,7.9,3.82,0,0
E1026,Emp_026,Sales,SDR,2024-02-17,9,7.21,3.05,0,0
E1027,Emp_027,Sales,Account Manager,2024-02-17,12,6.47,4.12,1,0
E1028,Emp_028,Engineering,Frontend Dev,2024-02-17,5,8.04,3.79,2,0
E1029,Emp_029,HR,HRBP,2024-02-17,10,9.13,3.62,0,0
E1030,Emp_030,Marketing,Content,2024-02-17,8,6.96,4.2,2,0
E1031,Emp_031,HR,HRBP,2024-02-17,1,7.23,2.94,1,0
E1032,Emp_032,HR,Recruiter,2024-02-17,4,6.59,3.53,0,0
E1033,Emp_033,Finance,Accountant,2024-02-17,7,9.46,3.67,1,0
E1034,Emp_034,Finance,Analyst,2024-02-17,8,8.14,3.91,0,0
E1035,Emp_035,Finance,Accountant,2024-02-17,4,7.92,3.06,0,0
E1036,Emp_036,Engineering,Backend Dev,2024-02-17,10,6.07,4.52,3,0
E1037,Emp_037,Finance,Accountant,2024-02-17,10,5.92,4.32,0,0
E1038,Emp_038,Marketing,SEO,2024-02-17,8,9.56,3.81,2,0
E1039,Emp_039,Sales,AE,2024-02-17,8,8.34,3.21,0,0
E1040,Emp_040,Engineering,Data Eng,2024-02-17,9,6.89,4.63,2,0
E1041,Emp_041,Engineering,QA Eng,2024-02-17,9,8.04,4.59,2,0
E1042,Emp_042,Engineering,Backend Dev,2024-02-17,7,6.46,3.88,2,0
E1043,Emp_043,Finance,Accountant,2024-02-17,8,6.33,3.28,1,0
E1044,Emp_044,Finance,Accountant,2024-02-17,4,5.88,3.77,0,0
E1045,Emp_045,HR,HRBP,2024-02-17,6,7.04,3.53,1,0
E1046,Emp_046,Sales,SDR,2024-02-17,9,8.25,3.29,1,0
E1047,Emp_047,Marketing,Content,2024-02-17,7,8.14,3.55,1,0
E1048,Emp_048,Support,Agent,2024-02-17,13,7.41,3.05,1,0
E1049,Emp_049,HR,Recruiter,2024-02-17,9,5.78,4.11,1,0
E1050,Emp_050,Sales,AE,2024-02-17,7,8.6,3.61,1,0
E1051,Emp_051,Finance,Accountant,2024-02-17,7,7.15,3.96,1,0
E1052,Emp_052,HR,Recruiter,2024-02-17,4,8.67,3.84,0,0
E1053,Emp_053,Sales,Account Manager,2024-02-17,9,7.11,4.22,1,0
E1054,Emp_054,Sales,AE,2024-02-17,11,7.72,3.45,1,0
E1055,Emp_055,Engineering,Backend Dev,2024-02-17,8,9.7,3.67,1,0
E1056,Emp_056,Support,Agent,2024-02-17,11,7.42,3.91,0,0
E1057,Emp_057,HR,Recruiter,2024-02-17,7,4.97,3.98,1,0
E1058,Emp_058,Engineering,QA Eng,2024-02-17,7,9.69,4.31,2,0
E1059,Emp_059,HR,HRBP,2024-02-17,4,8.84,3.51,1,0
E1000,Emp_000,Marketing,SEO,2024-02-18,6,8.79,4.47,0,0
E1001,Emp_001,HR,HRBP,2024-02-18,6,5.94,3.09,1,0
E1002,Emp_002,Engineering,Data Eng,2024-02-18,7,5.98,4.14,1,0
E1003,Emp_003,Marketing,Content,2024-02-18,0,0.0,0.0,2,1
E1004,Emp_004,Engineering,QA Eng,2024-02-18,8,8.5,4.21,2,0
E1005,Emp_005,Engineering,Backend Dev,2024-02-18,6,6.61,4.5,2,0
E1006,Emp_006,Marketing,Content,2024-02-18,0,0.0,0.0,2,1
E1007,Emp_007,Marketing,Designer,2024-02-18,5,6.37,3.63,1,0
E1008,Emp_008,Support,Agent,2024-02-18,15,9.02,3.17,0,0
E1009,Emp_009,Finance,Analyst,2024-02-18,5,7.87,4.27,2,0
E1010,Emp_010,Sales,SDR,2024-02-18,9,7.14,3.3,2,0
E1011,Emp_011,Support,Agent,2024-02-18,10,10.85,3.94,0,0
E1012,Emp_012,Sales,Account Manager,2024-02-18,11,7.59,3.82,1,0
E1013,Emp_013,HR,Recruiter,2024-02-18,4,7.92,4.41,1,0
E1014,Emp_014,Finance,Accountant,2024-02-18,0,0.0,0.0,0,1
E1015,Emp_015,Sales,Account Manager,2024-02-18,7,7.98,3.26,0,0
E1016,Emp_016,Engineering,Backend Dev,2024-02-18,5,7.39,3.24,1,0
E1017,Emp_017,Sales,SDR,2024-02-18,8,7.0,3.2,2,0
E1018,Emp_018,Marketing,SEO,2024-02-18,3,7.38,3.61,1,0
E1019,Emp_019,Support,Team Lead,2024-02-18,10,5.52,3.37,1,0
E1020,Emp_020,Engineering,QA Eng,2024-02-18,11,10.05,5.0,1,0
E1021,Emp_021,Engineering,Backend Dev,2024-02-18,5,6.76,4.37,3,0
E1022,Emp_022,Marketing,SEO,2024-02-18,7,9.17,4.25,2,0
E1023,Emp_023,HR,HRBP,2024-02-18,5,9.86,3.68,1,0
E1024,Emp_024,Finance,Analyst,2024-02-18,7,6.04,3.82,0,0
E1025,Emp_025,HR,HRBP,2024-02-18,7,8.55,3.62,1,0
E1026,Emp_026,Sales,SDR,2024-02-18,8,7.74,3.19,2,0
E1027,Emp_027,Sales,Account Manager,2024-02-18,12,8.65,3.65,1,0
E1028,Emp_028,Engineering,Frontend Dev,2024-02-18,6,8.45,4.67,1,0
E1029,Emp_029,HR,HRBP,2024-02-18,5,6.6,4.09,0,0
E1030,Emp_030,Marketing,Content,2024-02-18,7,7.08,4.39,1,0
E1031,Emp_031,HR,HRBP,2024-02-18,3,6.93,4.21,1,0
E1032,Emp_032,HR,Recruiter,2024-02-18,5,8.75,3.46,0,0
E1033,Emp_033,Finance,Accountant,2024-02-18,5,7.76,4.05,0,0
E1034,Emp_034,Finance,Analyst,2024-02-18,5,7.66,3.8,0,0
E1035,Emp_035,Finance,Accountant,2024-02-18,0,0.0,0.0,2,1
E1036,Emp_036,Engineering,Backend Dev,2024-02-18,7,7.26,3.99,1,0
E1037,Emp_037,Finance,Accountant,2024-02-18,6,5.58,4.03,2,0
E1038,Emp_038,Marketing,SEO,2024-02-18,6,6.81,3.09,1,0
E1039,Emp_039,Sales,AE,2024-02-18,11,7.35,3.24,1,0
E1040,Emp_040,Engineering,Data Eng,2024-02-18,9,5.49,4.11,2,0
E1041,Emp_041,Engineering,QA Eng,2024-02-18,7,6.8,5.0,1,0
E1042,Emp_042,Engineering,Backend Dev,2024-02-18,7,8.54,4.38,2,0
E1043,Emp_043,Finance,Accountant,2024-02-18,6,7.24,3.5,1,0
E1044,Emp_044,Finance,Accountant,2024-02-18,4,7.11,3.63,0,0
E1045,Emp_045,HR,HRBP,2024-02-18,2,6.53,4.03,1,0
E1046,Emp_046,Sales,SDR,2024-02-18,9,8.09,3.64,0,0
E1047,Emp_047,Marketing,Content,2024-02-18,6,7.47,3.83,2,0
E1048,Emp_048,Support,Agent,2024-02-18,11,6.55,3.66,1,0
E1049,Emp_049,HR,Recruiter,2024-02-18,6,6.87,4.7,0,0
E1050,Emp_050,Sales,AE,2024-02-18,9,6.72,3.45,2,0
E1051,Emp_051,Finance,Accountant,2024-02-18,3,8.08,4.31,2,0
E1052,Emp_052,HR,Recruiter,2024-02-18,6,6.35,4.18,0,0
E1053,Emp_053,Sales,Account Manager,2024-02-18,5,5.35,3.33,1,0
E1054,Emp_054,Sales,AE,2024-02-18,8,5.75,3.57,1,0
E1055,Emp_055,Engineering,Backend Dev,2024-02-18,7,6.67,4.16,2,0
E1056,Emp_056,Support,Agent,2024-02-18,14,9.36,3.71,0,0
E1057,Emp_057,HR,Recruiter,2024-02-18,6,9.58,3.81,0,0
E1058,Emp_058,Engineering,QA Eng,2024-02-18,4,8.1,3.92,1,0
E1059,Emp_059,HR,HRBP,2024-02-18,6,8.95,4.41,0,0
E1000,Emp_000,Marketing,SEO,2024-02-19,6,5.88,4.29,1,0
E1001,Emp_001,HR,HRBP,2024-02-19,8,6.26,3.86,1,0
E1002,Emp_002,Engineering,Data Eng,2024-02-19,8,8.17,4.01,1,0
E1003,Emp_003,Marketing,Content,2024-02-19,6,5.43,3.6,1,0
E1004,Emp_004,Engineering,QA Eng,2024-02-19,10,7.43,4.0,1,0
E1005,Emp_005,Engineering,Backend Dev,2024-02-19,6,8.57,5.0,2,0
E1006,Emp_006,Marketing,Content,2024-02-19,6,7.65,3.29,1,0
E1007,Emp_007,Marketing,Designer,2024-02-19,8,7.19,3.87,1,0
E1008,Emp_008,Support,Agent,2024-02-19,15,6.74,3.81,0,0
E1009,Emp_009,Finance,Analyst,2024-02-19,3,7.36,4.9,2,0
E1010,Emp_010,Sales,SDR,2024-02-19,12,7.34,3.94,1,0
E1011,Emp_011,Support,Agent,2024-02-19,12,8.25,3.18,0,0
E1012,Emp_012,Sales,Account Manager,2024-02-19,10,5.0,3.05,0,0
E1013,Emp_013,HR,Recruiter,2024-02-19,5,8.82,4.05,1,0
E1014,Emp_014,Finance,Accountant,2024-02-19,5,10.94,3.75,0,0
E1015,Emp_015,Sales,Account Manager,2024-02-19,11,7.78,2.73,1,0
E1016,Emp_016,Engineering,Backend Dev,2024-02-19,6,7.62,4.6,2,0
E1017,Emp_017,Sales,SDR,2024-02-19,11,7.24,3.44,1,0
E1018,Emp_018,Marketing,SEO,2024-02-19,10,8.7,4.49,3,0
E1019,Emp_019,Support,Team Lead,2024-02-19,14,7.91,3.08,1,0
E1020,Emp_020,Engineering,QA Eng,2024-02-19,8,7.63,4.51,2,0
E1021,Emp_021,Engineering,Backend Dev,2024-02-19,6,7.67,3.92,1,0
E1022,Emp_022,Marketing,SEO,2024-02-19,9,6.71,3.04,1,0
E1023,Emp_023,HR,HRBP,2024-02-19,5,8.38,3.71,0,0
E1024,Emp_024,Finance,Analyst,2024-02-19,10,8.54,4.77,0,0
E1025,Emp_025,HR,HRBP,2024-02-19,8,8.47,4.75,2,0
E1026,Emp_026,Sales,SDR,2024-02-19,9,7.97,2.87,0,0
E1027,Emp_027,Sales,Account Manager,2024-02-19,0,0.0,0.0,1,1
E1028,Emp_028,Engineering,Frontend Dev,2024-02-19,8,8.9,3.76,0,0
E1029,Emp_029,HR,HRBP,2024-02-19,6,7.08,3.27,0,0
E1030,Emp_030,Marketing,Content,2024-02-19,4,8.04,3.42,1,0
E1031,Emp_031,HR,HRBP,2024-02-19,7,7.95,3.28,0,0
E1032,Emp_032,HR,Recruiter,2024-02-19,6,8.2,4.13,0,0
E1033,Emp_033,Finance,Accountant,2024-02-19,3,8.47,3.05,2,0
E1034,Emp_034,Finance,Analyst,2024-02-19,7,9.8,3.49,0,0
E1035,Emp_035,Finance,Accountant,2024-02-19,6,6.56,3.96,0,0
E1036,Emp_036,Engineering,Backend Dev,2024-02-19,7,8.3,4.13,2,0
E1037,Emp_037,Finance,Accountant,2024-02-19,6,6.32,4.63,0,0
E1038,Emp_038,Marketing,SEO,2024-02-19,2,5.57,3.3,2,0
E1039,Emp_039,Sales,AE,2024-02-19,10,8.52,2.97,0,0
E1040,Emp_040,Engineering,Data Eng,2024-02-19,7,5.78,4.08,1,0
E1041,Emp_041,Engineering,QA Eng,2024-02-19,6,6.25,4.4,2,0
E1042,Emp_042,Engineering,Backend Dev,2024-02-19,8,8.44,3.99,2,0
E1043,Emp_043,Finance,Accountant,2024-02-19,4,8.23,4.31,1,0
E1044,Emp_044,Finance,Accountant,2024-02-19,6,7.26,3.5,1,0
E1045,Emp_045,HR,HRBP,2024-02-19,6,6.03,3.35,1,0
E1046,Emp_046,Sales,SDR,2024-02-19,8,4.75,3.47,0,0
E1047,Emp_047,Marketing,Content,2024-02-19,7,6.58,3.64,2,0
E1048,Emp_048,Support,Agent,2024-02-19,8,8.58,3.13,2,0
E1049,Emp_049,HR,Recruiter,2024-02-19,7,8.96,2.89,2,0
E1050,Emp_050,Sales,AE,2024-02-19,10,6.79,3.35,0,0
E1051,Emp_051,Finance,Accountant,2024-02-19,8,7.71,3.71,0,0
E1052,Emp_052,HR,Recruiter,2024-02-19,5,7.71,3.76,0,0
E1053,Emp_053,Sales,Account Manager,2024-02-19,12,7.19,3.88,0,0
E1054,Emp_054,Sales,AE,2024-02-19,11,8.27,2.92,1,0
E1055,Emp_055,Engineering,Backend Dev,2024-02-19,5,9.2,3.91,2,0
E1056,Emp_056,Support,Agent,2024-02-19,14,5.11,2.12,0,0
E1057,Emp_057,HR,Recruiter,2024-02-19,1,4.87,4.18,1,0
E1058,Emp_058,Engineering,QA Eng,2024-02-19,8,5.45,3.16,2,0
E1059,Emp_059,HR,HRBP,2024-02-19,9,8.14,3.46,1,0
E1000,Emp_000,Marketing,SEO,2024-02-20,5,7.89,4.44,2,0
E1001,Emp_001,HR,HRBP,2024-02-20,4,8.0,3.06,2,0
E1002,Emp_002,Engineering,Data Eng,2024-02-20,8,9.48,4.18,2,0
E1003,Emp_003,Marketing,Content,2024-02-20,7,7.42,3.4,2,0
E1004,Emp_004,Engineering,QA Eng,2024-02-20,10,7.22,4.26,0,0
E1005,Emp_005,Engineering,Backend Dev,2024-02-20,8,7.86,3.82,2,0
E1006,Emp_006,Marketing,Content,2024-02-20,6,7.93,4.16,1,0
E1007,Emp_007,Marketing,Designer,2024-02-20,5,8.75,3.58,2,0
E1008,Emp_008,Support,Agent,2024-02-20,7,5.16,3.75,0,0
E1009,Emp_009,Finance,Analyst,2024-02-20,10,6.55,4.12,1,0
E1010,Emp_010,Sales,SDR,2024-02-20,9,7.74,3.91,1,0
E1011,Emp_011,Support,Agent,2024-02-20,12,7.01,3.64,1,0
E1012,Emp_012,Sales,Account Manager,2024-02-20,7,8.45,3.85,0,0
E1013,Emp_013,HR,Recruiter,2024-02-20,10,8.67,4.22,0,0
E1014,Emp_014,Finance,Accountant,2024-02-20,9,8.69,4.01,3,0
E1015,Emp_015,Sales,Account Manager,2024-02-20,6,7.86,3.93,0,0
E1016,Emp_016,Engineering,Backend Dev,2024-02-20,9,6.96,4.19,1,0
E1017,Emp_017,Sales,SDR,2024-02-20,9,5.55,3.93,1,0
E1018,Emp_018,Marketing,SEO,2024-02-20,7,8.42,4.3,0,0
E1019,Emp_019,Support,Team Lead,2024-02-20,11,7.93,2.88,0,0
E1020,Emp_020,Engineering,QA Eng,2024-02-20,7,6.75,4.36,2,0
E1021,Emp_021,Engineering,Backend Dev,2024-02-20,9,7.66,4.16,1,0
E1022,Emp_022,Marketing,SEO,2024-02-20,10,7.53,5.0,3,0
E1023,Emp_023,HR,HRBP,2024-02-20,4,6.2,3.49,0,0
E1024,Emp_024,Finance,Analyst,2024-02-20,5,7.46,3.85,0,0
E1025,Emp_025,HR,HRBP,2024-02-20,0,6.76,3.79,1,0
E1026,Emp_026,Sales,SDR,2024-02-20,11,8.33,4.19,0,0
E1027,Emp_027,Sales,Account Manager,2024-02-20,11,9.49,4.28,0,0
E1028,Emp_028,Engineering,Frontend Dev,2024-02-20,5,7.52,3.45,1,0
E1029,Emp_029,HR,HRBP,2024-02-20,6,7.73,4.27,1,0
E1030,Emp_030,Marketing,Content,2024-02-20,6,7.49,3.81,2,0
E1031,Emp_031,HR,HRBP,2024-02-20,3,8.05,2.78,0,0
E1032,Emp_032,HR,Recruiter,2024-02-20,4,6.77,3.61,0,0
E1033,Emp_033,Finance,Accountant,2024-02-20,9,7.0,4.11,0,0
E1034,Emp_034,Finance,Analyst,2024-02-20,6,8.73,4.35,1,0
E1035,Emp_035,Finance,Accountant,2024-02-20,3,9.11,4.74,0,0
E1036,Emp_036,Engineering,Backend Dev,2024-02-20,4,7.66,3.85,2,0
E1037,Emp_037,Finance,Accountant,2024-02-20,7,6.96,4.51,1,0
E1038,Emp_038,Marketing,SEO,2024-02-20,8,6.62,4.18,1,0
E1039,Emp_039,Sales,AE,2024-02-20,9,9.23,2.81,1,0
E1040,Emp_040,Engineering,Data Eng,2024-02-20,9,8.05,4.21,0,0
E1041,Emp_041,Engineering,QA Eng,2024-02-20,6,7.93,3.7,0,0
E1042,Emp_042,Engineering,Backend Dev,2024-02-20,11,6.16,4.11,2,0
